STATUS,MW,LogP,nHAcc,nHDon,canonical_smiles,standard_value,SMILES_desalt,pIC50,molecule_chembl_id
Active,457.93700000000024,4.637300000000003,5,3,CNC(=O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,2.5,CNC(=O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,8.602059991327963,CHEMBL3891605
Active,443.9100000000002,4.3766000000000025,5,3,NC(=O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,1.8,NC(=O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,8.744727494896694,CHEMBL3976822
Active,558.916,5.609200000000004,6,4,O=C(O)C(F)(F)F.O=C(O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,0.15,O=C(O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,9.823908740944319,CHEMBL3929632
Active,592.4680000000002,5.974600000000003,6,4,O=C(O)C(F)(F)F.O=C(O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2F)CC1,0.16,O=C(O)[C@]1(Cc2cccc(Nc3cc[nH]n3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2F)CC1,9.795880017344075,CHEMBL3966740
Active,513.9690000000003,6.357400000000003,6,2,Cl.O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2)CC1,0.17,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2)CC1,9.769551078621726,CHEMBL3930205
Active,514.8620000000002,6.645400000000002,6,2,Cl.O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2Cl)CC1,0.07,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2Cl)CC1,10.154901959985743,CHEMBL3915221
Active,480.41700000000026,5.992000000000003,6,2,Cl.O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2)CC1,0.12,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2)CC1,9.920818753952375,CHEMBL3977678
Active,531.9590000000001,6.496500000000003,6,2,Cl.O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2F)CC1,0.11,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(C(F)(F)F)c2F)CC1,9.958607314841775,CHEMBL3923139
Active,481.9520000000003,5.616800000000003,6,2,Cl.O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(F)c2F)CC1,0.12,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(F)c2F)CC1,9.920818753952375,CHEMBL3897985
Active,424.5040000000001,5.8102000000000045,4,3,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,1.0,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,9.0,CHEMBL3897011
Active,424.5040000000001,5.8102000000000045,4,3,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,900.0,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,6.045757490560675,CHEMBL4112853
Active,487.51600000000025,2.6274000000000006,8,5,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(C(O)CO)cc34)c2)cc1,1.2,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(C(O)CO)cc34)c2)cc1,8.920818753952375,CHEMBL3962025
Active,498.61200000000025,5.742220000000005,7,4,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](C)O)c5)cnc(N)c34)cc2)c1,248.31,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](C)O)c5)cnc(N)c34)cc2)c1,6.605005790081489,CHEMBL3646210
Intermediate,528.6380000000004,5.832500000000005,8,4,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,3619.85,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,5.441309425467385,CHEMBL2004290
Active,530.6100000000004,4.414800000000002,9,5,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](O)CO)c5)cnc(N)c34)cc2)cc1,570.14,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@H](O)CO)c5)cnc(N)c34)cc2)cc1,6.244018488604927,CHEMBL3646211
Active,440.53200000000015,5.888020000000004,5,4,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,357.2,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,6.4470885497834916,CHEMBL1969102
Active,433.4870000000002,3.916100000000002,5,3,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,14.62,CC1(C)CN(c2ccc(-c3oc(-c4c(F)ccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.835052627378158,CHEMBL3944825
Active,429.5240000000002,4.085420000000003,5,3,Cc1ccc2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,13.57,Cc1ccc2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.867420152340263,CHEMBL3970921
Active,433.4870000000002,3.916100000000002,5,3,CC1(C)CN(c2ccc(-c3oc(-c4ccc(F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,19.36,CC1(C)CN(c2ccc(-c3oc(-c4ccc(F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.713094647027625,CHEMBL3932362
Active,449.9420000000002,4.430400000000003,5,3,CC1(C)CN(c2ccc(-c3oc(-c4ccc(Cl)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,34.04,CC1(C)CN(c2ccc(-c3oc(-c4ccc(Cl)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.4680104485874494,CHEMBL3959866
Active,445.5230000000002,3.7856000000000023,6,3,COc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,20.53,COc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.687611050629408,CHEMBL3923418
Active,443.5510000000002,4.3938400000000035,5,3,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,88.4,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.053547734986926,CHEMBL3954570
Active,447.51400000000024,4.224520000000004,5,3,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,42.54,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.37120251443329,CHEMBL3917983
Active,429.5240000000002,4.085420000000003,5,3,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,271.0,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,6.567030709125595,CHEMBL3945870
Active,443.55100000000016,4.339400000000003,5,3,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,74.3,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.129011186239425,CHEMBL3957869
Active,415.4970000000002,3.777000000000002,5,3,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,46.25,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.334888262924949,CHEMBL3956504
Active,483.4940000000002,4.795800000000003,5,3,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,16.0,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.795880017344075,CHEMBL3928949
Active,560.6490000000001,5.026900000000005,6,3,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,338.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,6.471083299722345,CHEMBL1983268
Active,461.51600000000025,4.436000000000003,4,2,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,484.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,6.315154638355588,CHEMBL3672894
Active,534.6110000000001,4.494300000000003,6,3,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,568.0,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,6.245651664288981,CHEMBL3672895
Intermediate,558.6770000000001,6.180600000000005,5,3,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCCCC3)c2)CC1,3234.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCCCC3)c2)CC1,5.490259984429618,CHEMBL3672896
Intermediate,349.3500000000001,2.7609000000000004,6,4,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2C(=O)O)n1,9000.0,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2C(=O)O)n1,5.045757490560675,CHEMBL2170593
Active,306.325,3.662000000000001,5,3,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,79.4,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,7.100179497572904,CHEMBL244839
Active,391.4310000000002,3.4986000000000015,7,3,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,57.6,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.239577516576788,CHEMBL394816
Inactive,350.33400000000006,3.3602000000000007,6,4,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2C(=O)O)n1,31300.0,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2C(=O)O)n1,4.504455662453552,CHEMBL2170594
Inactive,378.38800000000015,3.5370000000000017,8,2,COC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)OC)n2)cc1,24600.0,COC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)OC)n2)cc1,4.609064892896621,CHEMBL2170595
Active,262.31600000000003,3.9638000000000018,4,2,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,423.0,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,6.373659632624958,CHEMBL578061
Active,305.341,3.0627000000000004,5,3,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2)n1,38.2,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2)n1,7.4179366370882915,CHEMBL3962346
Active,350.33400000000006,3.3602000000000007,6,4,O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1,256.0,O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1,6.59176003468815,CHEMBL2170598
Inactive,364.3610000000001,3.6686200000000007,6,4,Cc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,50000.0,Cc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,4.301029995663981,CHEMBL2170600
Active,324.315,3.801100000000001,5,3,O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1F,11.3,O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1F,7.94692155651658,CHEMBL244793
Active,368.32400000000007,3.4993000000000007,6,4,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,3.9,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,8.4089353929735,CHEMBL2170602
Active,314.7510000000001,4.756300000000002,4,2,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1Cl,19.9,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1Cl,7.701146923590294,CHEMBL2170420
Active,350.3340000000001,3.3602000000000007,6,4,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,18.3,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,7.73754891026957,CHEMBL2170421
Active,368.32400000000007,3.4993000000000007,6,4,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)c1,5.1,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)c1,8.292429823902063,CHEMBL2170422
Intermediate,419.2240000000001,4.667000000000002,6,4,O=C(O)c1ccc(Nc2nc(Cl)c(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,1490.0,O=C(O)c1ccc(Nc2nc(Cl)c(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,5.826813731587726,CHEMBL2170423
Active,384.7790000000001,4.013600000000001,6,4,O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,3.17,O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,8.498940737782249,CHEMBL2170424
Active,365.3490000000001,2.942400000000001,7,5,Nc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,376.0,Nc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,6.424812155072339,CHEMBL2170425
Inactive,365.3490000000001,2.942400000000001,7,5,Nc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,50000.0,Nc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,4.301029995663981,CHEMBL2170426
Intermediate,330.31300000000005,4.982600000000002,4,2,FC(F)(F)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,1773.0,FC(F)(F)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,5.751291264399082,CHEMBL2170428
Active,358.76000000000005,4.454500000000001,5,3,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3Cl)n2)cc1,2.0,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3Cl)n2)cc1,8.698970004336019,CHEMBL2170429
Active,336.35100000000006,3.6706000000000003,6,3,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,4.0,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,8.397940008672037,CHEMBL2170431
Active,292.34200000000004,3.9724000000000013,5,2,COc1ccccc1Nc1ccnc(Nc2ccccc2)n1,46.6,COc1ccccc1Nc1ccnc(Nc2ccccc2)n1,7.33161408331,CHEMBL2170432
Active,287.326,3.8354800000000013,5,2,N#Cc1ccccc1Nc1ccnc(Nc2ccccc2)n1,560.0,N#Cc1ccccc1Nc1ccnc(Nc2ccccc2)n1,6.251811972993799,CHEMBL2170433
Active,354.7970000000001,4.244300000000002,5,3,O=C(O)Cc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,3.3,O=C(O)Cc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,8.481486060122112,CHEMBL2170436
Active,356.76900000000006,4.021000000000002,6,4,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1O,6.6,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1O,8.18045606445813,CHEMBL2170437
Active,280.30600000000004,4.102900000000002,4,2,Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1,284.0,Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1,6.546681659952962,CHEMBL2170438
Active,432.22100000000006,4.266600000000001,5,3,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,35.0,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,7.455931955649724,CHEMBL2170439
Active,340.77000000000004,4.315400000000001,5,3,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1,18.7,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1,7.728158393463501,CHEMBL2170441
Active,341.8020000000001,3.5668000000000015,6,4,NC(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,30.2,NC(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,7.519993057042849,CHEMBL3971129
Active,354.797,4.339700000000002,5,2,CN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,8.5,CN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,8.070581074285707,CHEMBL2170587
Active,368.82400000000007,4.729800000000003,5,2,CCN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,50.2,CCN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,7.29929628285498,CHEMBL2170588
Active,358.76000000000005,4.454500000000001,5,3,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)c1,4.5,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)c1,8.346787486224656,CHEMBL2170589
Inactive,401.39200000000005,4.400500000000002,5,3,NC(=O)CCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,15400.0,NC(=O)CCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,4.8124792791635365,CHEMBL3960513
Inactive,413.4030000000001,4.571400000000002,5,3,NC(=O)C1CC1c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,50000.0,NC(=O)C1CC1c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,4.301029995663981,CHEMBL3908823
Intermediate,410.90900000000005,3.9086000000000016,6,3,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5.259637310505756,CHEMBL2170591
Intermediate,452.9460000000001,3.6792000000000016,7,3,O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5.259637310505756,CHEMBL2170590
Intermediate,397.86600000000004,3.993400000000001,6,3,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5.259637310505756,CHEMBL2170404
Inactive,374.8530000000001,4.020700000000002,6,2,CS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,10000.0,CS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5.0,CHEMBL2170405
Inactive,353.81300000000005,4.575600000000002,5,3,CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,10000.0,CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5.0,CHEMBL3969926
Intermediate,352.7850000000001,3.7868000000000013,5,4,O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,5500.0,O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,5.259637310505756,CHEMBL2170407
Inactive,370.79600000000016,4.3240000000000025,6,3,COc1cc(Nc2nccc(Nc3ccccc3Cl)n2)ccc1C(=O)O,10000.0,COc1cc(Nc2nccc(Nc3ccccc3Cl)n2)ccc1C(=O)O,5.0,CHEMBL2170408
Active,381.8670000000002,4.453800000000002,6,2,Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0,Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,9.0,CHEMBL2170409
Active,339.786,3.7161000000000017,5,3,NC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,NC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,9.0,CHEMBL2170442
Active,375.84100000000007,3.2646000000000015,6,3,NS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,NS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,9.0,CHEMBL2170410
Active,399.85699999999997,4.592900000000004,6,2,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,1.0,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,9.0,CHEMBL2170411
Active,413.884,4.588500000000003,6,2,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,1.0,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,9.0,CHEMBL2170412
Active,383.8390000000001,3.3393000000000006,6,4,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,9.0,CHEMBL2170413
Active,357.776,3.8552000000000017,5,3,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,1.0,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,9.0,CHEMBL2170414
Inactive,393.8310000000001,3.4037000000000006,6,3,NS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,10000.0,NS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,5.0,CHEMBL2170415
Inactive,382.7900000000001,3.936400000000001,7,3,Fc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1ccccc1Cl,10000.0,Fc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1ccccc1Cl,5.0,CHEMBL2169893
Inactive,398.7890000000001,3.6420000000000003,8,4,Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,10000.0,Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,5.0,CHEMBL2170417
Inactive,399.245,4.4507,7,3,Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,10000.0,Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,5.0,CHEMBL2170418
Intermediate,374.322,4.680800000000001,5,3,O=C(O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,3940.0,O=C(O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,5.404503778174425,CHEMBL3970534
Active,373.338,4.081500000000001,5,3,NC(=O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,226.0,NC(=O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,6.645891560852599,CHEMBL3899351
Intermediate,401.39200000000005,4.571400000000002,5,3,CC(C(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,1400.0,CC(C(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,5.853871964321762,CHEMBL3975642
Inactive,398.31000000000006,6.001400000000002,4,2,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1,10000.0,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1,5.0,CHEMBL3978679
Inactive,374.322,4.680800000000001,5,3,O=C(O)c1ccccc1Nc1nccc(Nc2cccc(C(F)(F)F)c2)n1,64000.0,O=C(O)c1ccccc1Nc1nccc(Nc2cccc(C(F)(F)F)c2)n1,4.1938200260161125,CHEMBL3954884
Intermediate,373.338,4.081500000000002,5,3,NC(=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,3600.0,NC(=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,5.443697499232712,CHEMBL3966220
Active,387.365,4.0104000000000015,5,3,NC(=O)Cc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,910.0,NC(=O)Cc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,6.040958607678906,CHEMBL3969341
Intermediate,374.32200000000006,4.680800000000001,5,3,O=C(O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,9320.0,O=C(O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,5.030584087646019,CHEMBL3929900
Inactive,401.43600000000004,5.264000000000004,5,3,NCCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,15000.0,NCCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,4.823908740944319,CHEMBL3933054
Inactive,330.31300000000005,4.982600000000002,4,2,FC(F)(F)c1cccc(Nc2ccnc(Nc3ccccc3)n2)c1,14100.0,FC(F)(F)c1cccc(Nc2ccnc(Nc3ccccc3)n2)c1,4.85078088734462,CHEMBL3979148
Intermediate,429.4460000000001,5.180700000000003,5,3,NC(=O)CCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,7460.0,NC(=O)CCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,5.127261172527331,CHEMBL3917769
Intermediate,443.4730000000001,5.143400000000003,6,4,NC(O)C1CCC(c2cccc(Nc3nccc(Nc4cccc(C(F)(F)F)c4)n3)c2)C1,6250.0,NC(O)C1CCC(c2cccc(Nc3nccc(Nc4cccc(C(F)(F)F)c4)n3)c2)C1,5.204119982655925,CHEMBL3893288
