molecule_chembl_id,canonical_smiles,standard_value,SMILES_desalt,STATUS
CHEMBL3917983,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,42.54,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,Active
CHEMBL3945870,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,271.0,Cc1c[nH]c2cccc(-c3nc(C(N)=O)c(-c4ccc(N5CCNC(C)(C)C5)cc4)o3)c12,Active
CHEMBL3957869,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,74.3,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,Active
CHEMBL3956504,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,46.25,CC1(C)CN(c2ccc(-c3oc(-c4cccc5[nH]ccc45)nc3C(N)=O)cc2)CCN1,Active
CHEMBL3928949,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,16.0,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,Active
CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,338.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Active
CHEMBL3672894,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,484.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,Active
CHEMBL3672895,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,568.0,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,Active
CHEMBL3672896,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCCCC3)c2)CC1,3234.0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCCCC3)c2)CC1,Intermediate
CHEMBL2170593,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2C(=O)O)n1,9000.0,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2C(=O)O)n1,Intermediate
CHEMBL244839,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,79.4,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,Active
CHEMBL394816,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,57.6,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Active
CHEMBL2170594,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2C(=O)O)n1,31300.0,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2C(=O)O)n1,Inactive
CHEMBL2170595,COC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)OC)n2)cc1,24600.0,COC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)OC)n2)cc1,Inactive
CHEMBL578061,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,423.0,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,Active
CHEMBL3962346,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2)n1,38.2,NC(=O)c1ccccc1Nc1nccc(Nc2ccccc2)n1,Active
CHEMBL2170598,O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1,256.0,O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1,Active
CHEMBL2170600,Cc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,50000.0,Cc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,Inactive
CHEMBL244793,O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1F,11.3,O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1F,Active
CHEMBL2170602,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,3.9,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,Active
CHEMBL2170420,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1Cl,19.9,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1Cl,Active
CHEMBL2170421,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,18.3,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,Active
CHEMBL2170422,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)c1,5.1,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)c1,Active
CHEMBL2170423,O=C(O)c1ccc(Nc2nc(Cl)c(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,1490.0,O=C(O)c1ccc(Nc2nc(Cl)c(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,Intermediate
CHEMBL2170424,O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,3.17,O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,Active
CHEMBL2170425,Nc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,376.0,Nc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,Active
CHEMBL2170426,Nc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,50000.0,Nc1cc(Nc2ccccc2C(=O)O)nc(Nc2ccc(C(=O)O)cc2)n1,Inactive
CHEMBL2170428,FC(F)(F)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,1773.0,FC(F)(F)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,Intermediate
CHEMBL2170429,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3Cl)n2)cc1,2.0,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3Cl)n2)cc1,Active
CHEMBL2170431,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,4.0,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,Active
CHEMBL2170432,COc1ccccc1Nc1ccnc(Nc2ccccc2)n1,46.6,COc1ccccc1Nc1ccnc(Nc2ccccc2)n1,Active
CHEMBL2170433,N#Cc1ccccc1Nc1ccnc(Nc2ccccc2)n1,560.0,N#Cc1ccccc1Nc1ccnc(Nc2ccccc2)n1,Active
CHEMBL2170436,O=C(O)Cc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,3.3,O=C(O)Cc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170437,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1O,6.6,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1O,Active
CHEMBL2170438,Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1,284.0,Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1,Active
CHEMBL2170439,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,35.0,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3I)n2)cc1,Active
CHEMBL2170441,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1,18.7,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1,Active
CHEMBL3971129,NC(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,30.2,NC(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170587,CN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,8.5,CN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,Active
CHEMBL2170588,CCN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,50.2,CCN(c1ccnc(Nc2ccc(C(=O)O)cc2)n1)c1ccccc1Cl,Active
CHEMBL2170589,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)c1,4.5,O=C(O)c1cccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)c1,Active
CHEMBL3960513,NC(=O)CCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,15400.0,NC(=O)CCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL3908823,NC(=O)C1CC1c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,50000.0,NC(=O)C1CC1c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL2170591,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Intermediate
CHEMBL2170590,O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,O=C(NCCN1CCOCC1)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Intermediate
CHEMBL2170404,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5500.0,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Intermediate
CHEMBL2170405,CS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,10000.0,CS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Inactive
CHEMBL3969926,CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,10000.0,CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Inactive
CHEMBL2170407,O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,5500.0,O=c1[nH]c2ccc(Nc3nccc(Nc4ccccc4Cl)n3)cc2[nH]1,Intermediate
CHEMBL2170408,COc1cc(Nc2nccc(Nc3ccccc3Cl)n2)ccc1C(=O)O,10000.0,COc1cc(Nc2nccc(Nc3ccccc3Cl)n2)ccc1C(=O)O,Inactive
CHEMBL2170409,Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0,Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Active
CHEMBL2170442,NC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,NC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170410,NS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,NS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170411,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,1.0,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,Active
CHEMBL2170412,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,1.0,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,Active
CHEMBL2170413,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0,O=C(NCCO)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170414,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,1.0,NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170415,NS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,10000.0,NS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,Inactive
CHEMBL2169893,Fc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1ccccc1Cl,10000.0,Fc1cnc(Nc2ccc(-c3nnn[nH]3)cc2)nc1Nc1ccccc1Cl,Inactive
CHEMBL2170417,Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,10000.0,Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,Inactive
CHEMBL2170418,Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,10000.0,Clc1ccccc1Nc1nc(Nc2ccc(-c3nnn[nH]3)cc2)ncc1Cl,Inactive
CHEMBL3970534,O=C(O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,3940.0,O=C(O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,Intermediate
CHEMBL3899351,NC(=O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,226.0,NC(=O)c1ccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)cc1,Active
CHEMBL3975642,CC(C(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,1400.0,CC(C(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Intermediate
CHEMBL3978679,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1,10000.0,FC(F)(F)c1cccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL3954884,O=C(O)c1ccccc1Nc1nccc(Nc2cccc(C(F)(F)F)c2)n1,64000.0,O=C(O)c1ccccc1Nc1nccc(Nc2cccc(C(F)(F)F)c2)n1,Inactive
CHEMBL3966220,NC(=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,3600.0,NC(=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Intermediate
CHEMBL3969341,NC(=O)Cc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,910.0,NC(=O)Cc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Active
CHEMBL3929900,O=C(O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,9320.0,O=C(O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Intermediate
CHEMBL3933054,NCCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,15000.0,NCCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL3979148,FC(F)(F)c1cccc(Nc2ccnc(Nc3ccccc3)n2)c1,14100.0,FC(F)(F)c1cccc(Nc2ccnc(Nc3ccccc3)n2)c1,Inactive
CHEMBL3917769,NC(=O)CCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,7460.0,NC(=O)CCCCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Intermediate
CHEMBL3893288,NC(O)C1CCC(c2cccc(Nc3nccc(Nc4cccc(C(F)(F)F)c4)n3)c2)C1,6250.0,NC(O)C1CCC(c2cccc(Nc3nccc(Nc4cccc(C(F)(F)F)c4)n3)c2)C1,Intermediate
CHEMBL3894354,CC(CC(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,150000.0,CC(CC(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL3965790,O=C(Nc1ccc(Cl)cc1)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,10200.0,O=C(Nc1ccc(Cl)cc1)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Inactive
CHEMBL3903320,O=C(Nc1ccccc1)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,8500.0,O=C(Nc1ccccc1)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,Intermediate
CHEMBL3970937,CN(C)c1cc(Nc2ccccc2)nc(Nc2ccccc2)n1,15000.0,CN(C)c1cc(Nc2ccccc2)nc(Nc2ccccc2)n1,Inactive
CHEMBL3916557,CN(C)c1cc(Nc2ccccc2C(=O)O)nc(Nc2ccccc2)n1,15000.0,CN(C)c1cc(Nc2ccccc2C(=O)O)nc(Nc2ccccc2)n1,Inactive
CHEMBL3986322,CCOC(=O)c1ccc(Nc2ncc(N)c(Nc3ccccc3C(=O)O)n2)cc1,260.0,CCOC(=O)c1ccc(Nc2ncc(N)c(Nc3ccccc3C(=O)O)n2)cc1,Active
CHEMBL2170599,Cc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,145.0,Cc1cnc(Nc2ccc(C(=O)O)cc2)nc1Nc1ccccc1C(=O)O,Active
CHEMBL2170419,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,0.8,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170592,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1,6.1,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1,Active
CHEMBL2170586,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3-c3ccccc3)n2)cc1,149.0,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3-c3ccccc3)n2)cc1,Active
CHEMBL2170434,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(F)(F)F)n2)cc1,35.0,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3C(F)(F)F)n2)cc1,Active
CHEMBL3958960,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3OC(F)(F)F)n2)cc1,28.0,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3OC(F)(F)F)n2)cc1,Active
CHEMBL2170601,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,2.5,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,Active
CHEMBL2170435,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,2.1,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,Active
CHEMBL2170440,N#Cc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,43.0,N#Cc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,Active
CHEMBL2170416,Clc1ccccc1Nc1ccnc(Nc2ccc(-c3nnn[nH]3)cc2)n1,3.1,Clc1ccccc1Nc1ccnc(Nc2ccc(-c3nnn[nH]3)cc2)n1,Active
CHEMBL3692206,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,0.4,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,Active
CHEMBL3692207,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(C(F)(F)F)c4F)CC3)ccc2F)n[nH]1,0.5,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(C(F)(F)F)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692208,COc1ccc(CC2(C(=O)O)CCN(C(=O)c3cccc(Cl)c3F)CC2)nc1Nc1cc(C)[nH]n1,0.6,COc1ccc(CC2(C(=O)O)CCN(C(=O)c3cccc(Cl)c3F)CC2)nc1Nc1cc(C)[nH]n1,Active
CHEMBL3692209,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2Cl)n[nH]1,0.4,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2Cl)n[nH]1,Active
CHEMBL3692210,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,0.4,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692211,CNC(=O)C1(Cc2ccc(F)c(Nc3cc(C)[nH]n3)n2)CCN(C(=O)c2cccc(Cl)c2F)CC1,0.9,CNC(=O)C1(Cc2ccc(F)c(Nc3cc(C)[nH]n3)n2)CCN(C(=O)c2cccc(Cl)c2F)CC1,Active
CHEMBL3692212,Cc1cc(Nc2nc(CC3(C(=O)NC4CC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,0.9,Cc1cc(Nc2nc(CC3(C(=O)NC4CC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692213,Cc1cc(Nc2nc(CC3(C(=O)N4CCC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,1.0,Cc1cc(Nc2nc(CC3(C(=O)N4CCC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692214,Cc1cc(Nc2nc(CC3(c4noc(C)n4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,0.7,Cc1cc(Nc2nc(CC3(c4noc(C)n4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692215,Cc1cc(Nc2nc(CC3(c4ncon4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,0.5,Cc1cc(Nc2nc(CC3(c4ncon4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692216,Cc1cc(Nc2nc(CC3(c4nnc(C)o4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,0.7,Cc1cc(Nc2nc(CC3(c4nnc(C)o4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,Active
CHEMBL3692217,Cc1noc(C2(Cc3ccc(F)c(Nc4cc(C)[nH]n4)n3)CCN(C(=O)c3cccc(Cl)c3F)CC2)n1,0.8,Cc1noc(C2(Cc3ccc(F)c(Nc4cc(C)[nH]n4)n3)CCN(C(=O)c3cccc(Cl)c3F)CC2)n1,Active
CHEMBL3953977,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2C#N)n[nH]1,220.0,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2C#N)n[nH]1,Active
CHEMBL3903725,Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,10000.0,Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,Inactive
CHEMBL3905686,CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,22.0,CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,Active
CHEMBL3917073,Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(S(C)(=O)=O)CC4C3)n2)cn1,4.0,Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(S(C)(=O)=O)CC4C3)n2)cn1,Active
CHEMBL3898132,Cn1cc(-c2nc3c(N4CCN(Cc5cccnc5)CC4)c(Br)cnc3[nH]2)cn1,32.0,Cn1cc(-c2nc3c(N4CCN(Cc5cccnc5)CC4)c(Br)cnc3[nH]2)cn1,Active
CHEMBL3891461,Cc1nn(C)c(C)c1-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1,300.0,Cc1nn(C)c(C)c1-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1,Active
CHEMBL2207503,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,38.0,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,Active
CHEMBL2207500,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ncon4)CC3)c(Cl)cnc2[nH]1,40.0,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ncon4)CC3)c(Cl)cnc2[nH]1,Active
CHEMBL2207501,Cc1nc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1,52.0,Cc1nc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1,Active
CHEMBL495306,CN(CCO/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1)CC(O)CO.Cl,41.5,CN(CCO/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1)CC(O)CO,Active
CHEMBL493883,Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,175.0,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,Active
CHEMBL3216659,Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,7.1,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,Active
CHEMBL3215571,COCCN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1.Cl.Cl,10000.0,COCCN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1,Inactive
CHEMBL493657,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCOCCO)CC1,14.9,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCN(CCOCCO)CC1,Active
CHEMBL4164736,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1F,35.0,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1F,Active
CHEMBL4175359,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,6.3,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,Active
CHEMBL4168177,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,7.1,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,Active
